"","Time","cumsum.died","percent.alive","var.level","sim.num","percent.died"
"1462",12,23,77,"Higher Infection Tolerance","35 B",23
"1463",13,23,77,"Higher Infection Tolerance","35 B",23
"1464",14,23,77,"Higher Infection Tolerance","35 B",23
"1465",15,23,77,"Higher Infection Tolerance","35 B",23
"1466",16,24,76,"Higher Infection Tolerance","35 B",24
"1467",17,24,76,"Higher Infection Tolerance","35 B",24
"1468",18,25,75,"Higher Infection Tolerance","35 B",25
"1469",19,25,75,"Higher Infection Tolerance","35 B",25
"1470",20,25,75,"Higher Infection Tolerance","35 B",25
"1471",0,0,100,"Higher Exposure Tolerance","36 A",0
"1472",1,2,98,"Higher Exposure Tolerance","36 A",2
"1473",2,4,96,"Higher Exposure Tolerance","36 A",4
"1474",3,12,88,"Higher Exposure Tolerance","36 A",12
"1475",4,15,85,"Higher Exposure Tolerance","36 A",15
"1476",5,17,83,"Higher Exposure Tolerance","36 A",17
"1477",6,19,81,"Higher Exposure Tolerance","36 A",19
"1478",7,23,77,"Higher Exposure Tolerance","36 A",23
"1479",8,25,75,"Higher Exposure Tolerance","36 A",25
"1480",9,28,72,"Higher Exposure Tolerance","36 A",28
"1481",10,28,72,"Higher Exposure Tolerance","36 A",28
"1482",11,31,69,"Higher Exposure Tolerance","36 A",31
"1483",12,33,67,"Higher Exposure Tolerance","36 A",33
"1484",13,38,62,"Higher Exposure Tolerance","36 A",38
"1485",14,40,60,"Higher Exposure Tolerance","36 A",40
"1486",15,41,59,"Higher Exposure Tolerance","36 A",41
"1487",16,43,57,"Higher Exposure Tolerance","36 A",43
"1488",17,46,54,"Higher Exposure Tolerance","36 A",46
"1489",18,47,53,"Higher Exposure Tolerance","36 A",47
"1490",19,49,51,"Higher Exposure Tolerance","36 A",49
"1491",20,50,50,"Higher Exposure Tolerance","36 A",50
"1492",0,0,100,"Higher Infection Tolerance","36 B",0
"1493",1,12,88,"Higher Infection Tolerance","36 B",12
"1494",2,14,86,"Higher Infection Tolerance","36 B",14
"1495",3,14,86,"Higher Infection Tolerance","36 B",14
"1496",4,15,85,"Higher Infection Tolerance","36 B",15
"1497",5,16,84,"Higher Infection Tolerance","36 B",16
"1498",6,16,84,"Higher Infection Tolerance","36 B",16
"1499",7,17,83,"Higher Infection Tolerance","36 B",17
"1500",8,19,81,"Higher Infection Tolerance","36 B",19
"1501",9,21,79,"Higher Infection Tolerance","36 B",21
"1502",10,22,78,"Higher Infection Tolerance","36 B",22
"1503",11,22,78,"Higher Infection Tolerance","36 B",22
"1504",12,22,78,"Higher Infection Tolerance","36 B",22
"1505",13,23,77,"Higher Infection Tolerance","36 B",23
"1506",14,23,77,"Higher Infection Tolerance","36 B",23
"1507",15,23,77,"Higher Infection Tolerance","36 B",23
"1508",16,23,77,"Higher Infection Tolerance","36 B",23
"1509",17,23,77,"Higher Infection Tolerance","36 B",23
"1510",18,23,77,"Higher Infection Tolerance","36 B",23
"1511",19,23,77,"Higher Infection Tolerance","36 B",23
"1512",20,24,76,"Higher Infection Tolerance","36 B",24
"1513",0,0,100,"Higher Exposure Tolerance","37 A",0
"1514",1,3,97,"Higher Exposure Tolerance","37 A",3
"1515",2,5,95,"Higher Exposure Tolerance","37 A",5
"1516",3,8,92,"Higher Exposure Tolerance","37 A",8
"1517",4,12,88,"Higher Exposure Tolerance","37 A",12
"1518",5,15,85,"Higher Exposure Tolerance","37 A",15
"1519",6,18,82,"Higher Exposure Tolerance","37 A",18
"1520",7,20,80,"Higher Exposure Tolerance","37 A",20
"1521",8,23,77,"Higher Exposure Tolerance","37 A",23
"1522",9,28,72,"Higher Exposure Tolerance","37 A",28
"1523",10,31,69,"Higher Exposure Tolerance","37 A",31
"1524",11,32,68,"Higher Exposure Tolerance","37 A",32
"1525",12,35,65,"Higher Exposure Tolerance","37 A",35
"1526",13,38,62,"Higher Exposure Tolerance","37 A",38
"1527",14,40,60,"Higher Exposure Tolerance","37 A",40
"1528",15,41,59,"Higher Exposure Tolerance","37 A",41
"1529",16,41,59,"Higher Exposure Tolerance","37 A",41
"1530",17,43,57,"Higher Exposure Tolerance","37 A",43
"1531",18,45,55,"Higher Exposure Tolerance","37 A",45
"1532",19,47,53,"Higher Exposure Tolerance","37 A",47
"1533",20,48,52,"Higher Exposure Tolerance","37 A",48
"1534",0,0,100,"Higher Infection Tolerance","37 B",0
"1535",1,12,88,"Higher Infection Tolerance","37 B",12
"1536",2,13,87,"Higher Infection Tolerance","37 B",13
"1537",3,13,87,"Higher Infection Tolerance","37 B",13
"1538",4,13,87,"Higher Infection Tolerance","37 B",13
"1539",5,14,86,"Higher Infection Tolerance","37 B",14
"1540",6,15,85,"Higher Infection Tolerance","37 B",15
"1541",7,17,83,"Higher Infection Tolerance","37 B",17
"1542",8,18,82,"Higher Infection Tolerance","37 B",18
"1543",9,18,82,"Higher Infection Tolerance","37 B",18
"1544",10,18,82,"Higher Infection Tolerance","37 B",18
"1545",11,18,82,"Higher Infection Tolerance","37 B",18
"1546",12,19,81,"Higher Infection Tolerance","37 B",19
"1547",13,19,81,"Higher Infection Tolerance","37 B",19
"1548",14,19,81,"Higher Infection Tolerance","37 B",19
"1549",15,20,80,"Higher Infection Tolerance","37 B",20
"1550",16,20,80,"Higher Infection Tolerance","37 B",20
"1551",17,20,80,"Higher Infection Tolerance","37 B",20
"1552",18,20,80,"Higher Infection Tolerance","37 B",20
"1553",19,20,80,"Higher Infection Tolerance","37 B",20
"1554",20,20,80,"Higher Infection Tolerance","37 B",20
"1555",0,0,100,"Higher Exposure Tolerance","38 A",0
"1556",1,2,98,"Higher Exposure Tolerance","38 A",2
"1557",2,4,96,"Higher Exposure Tolerance","38 A",4
"1558",3,6,94,"Higher Exposure Tolerance","38 A",6
"1559",4,7,93,"Higher Exposure Tolerance","38 A",7
"1560",5,10,90,"Higher Exposure Tolerance","38 A",10
"1561",6,14,86,"Higher Exposure Tolerance","38 A",14
"1562",7,18,82,"Higher Exposure Tolerance","38 A",18
"1563",8,21,79,"Higher Exposure Tolerance","38 A",21
"1564",9,28,72,"Higher Exposure Tolerance","38 A",28
"1565",10,35,65,"Higher Exposure Tolerance","38 A",35
"1566",11,37,63,"Higher Exposure Tolerance","38 A",37
"1567",12,40,60,"Higher Exposure Tolerance","38 A",40
"1568",13,41,59,"Higher Exposure Tolerance","38 A",41
"1569",14,43,57,"Higher Exposure Tolerance","38 A",43
"1570",15,43,57,"Higher Exposure Tolerance","38 A",43
"1571",16,45,55,"Higher Exposure Tolerance","38 A",45
"1572",17,47,53,"Higher Exposure Tolerance","38 A",47
"1573",18,47,53,"Higher Exposure Tolerance","38 A",47
"1574",19,47,53,"Higher Exposure Tolerance","38 A",47
"1575",20,47,53,"Higher Exposure Tolerance","38 A",47
"1576",0,0,100,"Higher Infection Tolerance","38 B",0
"1577",1,12,88,"Higher Infection Tolerance","38 B",12
"1578",2,12,88,"Higher Infection Tolerance","38 B",12
"1579",3,13,87,"Higher Infection Tolerance","38 B",13
"1580",4,15,85,"Higher Infection Tolerance","38 B",15
"1581",5,15,85,"Higher Infection Tolerance","38 B",15
"1582",6,15,85,"Higher Infection Tolerance","38 B",15
"1583",7,16,84,"Higher Infection Tolerance","38 B",16
"1584",8,16,84,"Higher Infection Tolerance","38 B",16
"1585",9,16,84,"Higher Infection Tolerance","38 B",16
"1586",10,16,84,"Higher Infection Tolerance","38 B",16
"1587",11,16,84,"Higher Infection Tolerance","38 B",16
"1588",12,16,84,"Higher Infection Tolerance","38 B",16
"1589",13,16,84,"Higher Infection Tolerance","38 B",16
"1590",14,16,84,"Higher Infection Tolerance","38 B",16
"1591",15,16,84,"Higher Infection Tolerance","38 B",16
"1592",16,16,84,"Higher Infection Tolerance","38 B",16
"1593",17,18,82,"Higher Infection Tolerance","38 B",18
"1594",18,18,82,"Higher Infection Tolerance","38 B",18
"1595",19,18,82,"Higher Infection Tolerance","38 B",18
"1596",20,18,82,"Higher Infection Tolerance","38 B",18
"1597",0,0,100,"Higher Exposure Tolerance","39 A",0
"1598",1,3,97,"Higher Exposure Tolerance","39 A",3
"1599",2,7,93,"Higher Exposure Tolerance","39 A",7
"1600",3,9,91,"Higher Exposure Tolerance","39 A",9
"1601",4,13,87,"Higher Exposure Tolerance","39 A",13
"1602",5,17,83,"Higher Exposure Tolerance","39 A",17
"1603",6,20,80,"Higher Exposure Tolerance","39 A",20
"1604",7,25,75,"Higher Exposure Tolerance","39 A",25
"1605",8,25,75,"Higher Exposure Tolerance","39 A",25
"1606",9,26,74,"Higher Exposure Tolerance","39 A",26
"1607",10,28,72,"Higher Exposure Tolerance","39 A",28
"1608",11,31,69,"Higher Exposure Tolerance","39 A",31
"1609",12,34,66,"Higher Exposure Tolerance","39 A",34
"1610",13,37,63,"Higher Exposure Tolerance","39 A",37
"1611",14,38,62,"Higher Exposure Tolerance","39 A",38
"1612",15,41,59,"Higher Exposure Tolerance","39 A",41
"1613",16,43,57,"Higher Exposure Tolerance","39 A",43
"1614",17,43,57,"Higher Exposure Tolerance","39 A",43
"1615",18,44,56,"Higher Exposure Tolerance","39 A",44
"1616",19,46,54,"Higher Exposure Tolerance","39 A",46
"1617",20,46,54,"Higher Exposure Tolerance","39 A",46
"1618",0,0,100,"Higher Infection Tolerance","39 B",0
"1619",1,9,91,"Higher Infection Tolerance","39 B",9
"1620",2,10,90,"Higher Infection Tolerance","39 B",10
"1621",3,10,90,"Higher Infection Tolerance","39 B",10
"1622",4,10,90,"Higher Infection Tolerance","39 B",10
"1623",5,11,89,"Higher Infection Tolerance","39 B",11
"1624",6,11,89,"Higher Infection Tolerance","39 B",11
"1625",7,15,85,"Higher Infection Tolerance","39 B",15
"1626",8,16,84,"Higher Infection Tolerance","39 B",16
"1627",9,18,82,"Higher Infection Tolerance","39 B",18
"1628",10,18,82,"Higher Infection Tolerance","39 B",18
"1629",11,18,82,"Higher Infection Tolerance","39 B",18
"1630",12,18,82,"Higher Infection Tolerance","39 B",18
"1631",13,18,82,"Higher Infection Tolerance","39 B",18
"1632",14,18,82,"Higher Infection Tolerance","39 B",18
"1633",15,19,81,"Higher Infection Tolerance","39 B",19
"1634",16,21,79,"Higher Infection Tolerance","39 B",21
"1635",17,21,79,"Higher Infection Tolerance","39 B",21
"1636",18,22,78,"Higher Infection Tolerance","39 B",22
"1637",19,22,78,"Higher Infection Tolerance","39 B",22
"1638",20,23,77,"Higher Infection Tolerance","39 B",23
"1639",0,0,100,"Higher Exposure Tolerance","40 A",0
"1640",1,2,98,"Higher Exposure Tolerance","40 A",2
"1641",2,6,94,"Higher Exposure Tolerance","40 A",6
"1642",3,11,89,"Higher Exposure Tolerance","40 A",11
"1643",4,13,87,"Higher Exposure Tolerance","40 A",13
"1644",5,17,83,"Higher Exposure Tolerance","40 A",17
"1645",6,17,83,"Higher Exposure Tolerance","40 A",17
"1646",7,21,79,"Higher Exposure Tolerance","40 A",21
"1647",8,21,79,"Higher Exposure Tolerance","40 A",21
"1648",9,23,77,"Higher Exposure Tolerance","40 A",23
"1649",10,27,73,"Higher Exposure Tolerance","40 A",27
"1650",11,30,70,"Higher Exposure Tolerance","40 A",30
"1651",12,33,67,"Higher Exposure Tolerance","40 A",33
"1652",13,34,66,"Higher Exposure Tolerance","40 A",34
"1653",14,37,63,"Higher Exposure Tolerance","40 A",37
"1654",15,39,61,"Higher Exposure Tolerance","40 A",39
"1655",16,41,59,"Higher Exposure Tolerance","40 A",41
"1656",17,44,56,"Higher Exposure Tolerance","40 A",44
"1657",18,44,56,"Higher Exposure Tolerance","40 A",44
"1658",19,45,55,"Higher Exposure Tolerance","40 A",45
"1659",20,49,51,"Higher Exposure Tolerance","40 A",49
"1660",0,0,100,"Higher Infection Tolerance","40 B",0
"1661",1,16,84,"Higher Infection Tolerance","40 B",16
"1662",2,16,84,"Higher Infection Tolerance","40 B",16
"1663",3,18,82,"Higher Infection Tolerance","40 B",18
"1664",4,18,82,"Higher Infection Tolerance","40 B",18
"1665",5,19,81,"Higher Infection Tolerance","40 B",19
"1666",6,20,80,"Higher Infection Tolerance","40 B",20
"1667",7,20,80,"Higher Infection Tolerance","40 B",20
"1668",8,20,80,"Higher Infection Tolerance","40 B",20
"1669",9,21,79,"Higher Infection Tolerance","40 B",21
"1670",10,21,79,"Higher Infection Tolerance","40 B",21
"1671",11,21,79,"Higher Infection Tolerance","40 B",21
"1672",12,21,79,"Higher Infection Tolerance","40 B",21
"1673",13,21,79,"Higher Infection Tolerance","40 B",21
"1674",14,22,78,"Higher Infection Tolerance","40 B",22
"1675",15,24,76,"Higher Infection Tolerance","40 B",24
"1676",16,24,76,"Higher Infection Tolerance","40 B",24
"1677",17,24,76,"Higher Infection Tolerance","40 B",24
"1678",18,25,75,"Higher Infection Tolerance","40 B",25
"1679",19,25,75,"Higher Infection Tolerance","40 B",25
"1680",20,25,75,"Higher Infection Tolerance","40 B",25
"1681",0,0,100,"Higher Exposure Tolerance","41 A",0
"1682",1,5,95,"Higher Exposure Tolerance","41 A",5
"1683",2,8,92,"Higher Exposure Tolerance","41 A",8
"1684",3,12,88,"Higher Exposure Tolerance","41 A",12
"1685",4,19,81,"Higher Exposure Tolerance","41 A",19
"1686",5,21,79,"Higher Exposure Tolerance","41 A",21
"1687",6,24,76,"Higher Exposure Tolerance","41 A",24
"1688",7,25,75,"Higher Exposure Tolerance","41 A",25
"1689",8,27,73,"Higher Exposure Tolerance","41 A",27
"1690",9,28,72,"Higher Exposure Tolerance","41 A",28
"1691",10,31,69,"Higher Exposure Tolerance","41 A",31
"1692",11,33,67,"Higher Exposure Tolerance","41 A",33
"1693",12,34,66,"Higher Exposure Tolerance","41 A",34
"1694",13,38,62,"Higher Exposure Tolerance","41 A",38
"1695",14,39,61,"Higher Exposure Tolerance","41 A",39
"1696",15,40,60,"Higher Exposure Tolerance","41 A",40
"1697",16,41,59,"Higher Exposure Tolerance","41 A",41
"1698",17,44,56,"Higher Exposure Tolerance","41 A",44
"1699",18,45,55,"Higher Exposure Tolerance","41 A",45
"1700",19,45,55,"Higher Exposure Tolerance","41 A",45
"1701",20,45,55,"Higher Exposure Tolerance","41 A",45
"1702",0,0,100,"Higher Infection Tolerance","41 B",0
"1703",1,16,84,"Higher Infection Tolerance","41 B",16
"1704",2,16,84,"Higher Infection Tolerance","41 B",16
"1705",3,17,83,"Higher Infection Tolerance","41 B",17
"1706",4,17,83,"Higher Infection Tolerance","41 B",17
"1707",5,17,83,"Higher Infection Tolerance","41 B",17
"1708",6,17,83,"Higher Infection Tolerance","41 B",17
"1709",7,17,83,"Higher Infection Tolerance","41 B",17
"1710",8,19,81,"Higher Infection Tolerance","41 B",19
"1711",9,20,80,"Higher Infection Tolerance","41 B",20
"1712",10,20,80,"Higher Infection Tolerance","41 B",20
"1713",11,20,80,"Higher Infection Tolerance","41 B",20
"1714",12,21,79,"Higher Infection Tolerance","41 B",21
"1715",13,22,78,"Higher Infection Tolerance","41 B",22
"1716",14,22,78,"Higher Infection Tolerance","41 B",22
"1717",15,22,78,"Higher Infection Tolerance","41 B",22
"1718",16,22,78,"Higher Infection Tolerance","41 B",22
"1719",17,22,78,"Higher Infection Tolerance","41 B",22
"1720",18,22,78,"Higher Infection Tolerance","41 B",22
"1721",19,23,77,"Higher Infection Tolerance","41 B",23
"1722",20,23,77,"Higher Infection Tolerance","41 B",23
"1723",0,0,100,"Higher Exposure Tolerance","42 A",0
"1724",1,3,97,"Higher Exposure Tolerance","42 A",3
"1725",2,7,93,"Higher Exposure Tolerance","42 A",7
"1726",3,14,86,"Higher Exposure Tolerance","42 A",14
"1727",4,15,85,"Higher Exposure Tolerance","42 A",15
"1728",5,20,80,"Higher Exposure Tolerance","42 A",20
"1729",6,25,75,"Higher Exposure Tolerance","42 A",25
"1730",7,28,72,"Higher Exposure Tolerance","42 A",28
"1731",8,30,70,"Higher Exposure Tolerance","42 A",30
"1732",9,32,68,"Higher Exposure Tolerance","42 A",32
"1733",10,35,65,"Higher Exposure Tolerance","42 A",35
"1734",11,37,63,"Higher Exposure Tolerance","42 A",37
"1735",12,39,61,"Higher Exposure Tolerance","42 A",39
"1736",13,40,60,"Higher Exposure Tolerance","42 A",40
"1737",14,41,59,"Higher Exposure Tolerance","42 A",41
"1738",15,43,57,"Higher Exposure Tolerance","42 A",43
"1739",16,45,55,"Higher Exposure Tolerance","42 A",45
"1740",17,47,53,"Higher Exposure Tolerance","42 A",47
"1741",18,47,53,"Higher Exposure Tolerance","42 A",47
"1742",19,47,53,"Higher Exposure Tolerance","42 A",47
"1743",20,49,51,"Higher Exposure Tolerance","42 A",49
"1744",0,0,100,"Higher Infection Tolerance","42 B",0
"1745",1,19,81,"Higher Infection Tolerance","42 B",19
"1746",2,19,81,"Higher Infection Tolerance","42 B",19
"1747",3,20,80,"Higher Infection Tolerance","42 B",20
"1748",4,20,80,"Higher Infection Tolerance","42 B",20
"1749",5,20,80,"Higher Infection Tolerance","42 B",20
"1750",6,20,80,"Higher Infection Tolerance","42 B",20
"1751",7,21,79,"Higher Infection Tolerance","42 B",21
"1752",8,21,79,"Higher Infection Tolerance","42 B",21
"1753",9,23,77,"Higher Infection Tolerance","42 B",23
"1754",10,24,76,"Higher Infection Tolerance","42 B",24
"1755",11,24,76,"Higher Infection Tolerance","42 B",24
"1756",12,25,75,"Higher Infection Tolerance","42 B",25
"1757",13,25,75,"Higher Infection Tolerance","42 B",25
"1758",14,27,73,"Higher Infection Tolerance","42 B",27
"1759",15,27,73,"Higher Infection Tolerance","42 B",27
"1760",16,28,72,"Higher Infection Tolerance","42 B",28
"1761",17,30,70,"Higher Infection Tolerance","42 B",30
"1762",18,30,70,"Higher Infection Tolerance","42 B",30
"1763",19,30,70,"Higher Infection Tolerance","42 B",30
"1764",20,30,70,"Higher Infection Tolerance","42 B",30
"1765",0,0,100,"Higher Exposure Tolerance","43 A",0
"1766",1,4,96,"Higher Exposure Tolerance","43 A",4
"1767",2,10,90,"Higher Exposure Tolerance","43 A",10
"1768",3,12,88,"Higher Exposure Tolerance","43 A",12
"1769",4,15,85,"Higher Exposure Tolerance","43 A",15
"1770",5,17,83,"Higher Exposure Tolerance","43 A",17
"1771",6,23,77,"Higher Exposure Tolerance","43 A",23
"1772",7,27,73,"Higher Exposure Tolerance","43 A",27
"1773",8,30,70,"Higher Exposure Tolerance","43 A",30
"1774",9,32,68,"Higher Exposure Tolerance","43 A",32
"1775",10,32,68,"Higher Exposure Tolerance","43 A",32
"1776",11,36,64,"Higher Exposure Tolerance","43 A",36
"1777",12,37,63,"Higher Exposure Tolerance","43 A",37
"1778",13,37,63,"Higher Exposure Tolerance","43 A",37
"1779",14,37,63,"Higher Exposure Tolerance","43 A",37
"1780",15,37,63,"Higher Exposure Tolerance","43 A",37
"1781",16,39,61,"Higher Exposure Tolerance","43 A",39
"1782",17,40,60,"Higher Exposure Tolerance","43 A",40
"1783",18,41,59,"Higher Exposure Tolerance","43 A",41
"1784",19,41,59,"Higher Exposure Tolerance","43 A",41
"1785",20,43,57,"Higher Exposure Tolerance","43 A",43
"1786",0,0,100,"Higher Infection Tolerance","43 B",0
"1787",1,13,87,"Higher Infection Tolerance","43 B",13
"1788",2,14,86,"Higher Infection Tolerance","43 B",14
"1789",3,14,86,"Higher Infection Tolerance","43 B",14
"1790",4,14,86,"Higher Infection Tolerance","43 B",14
"1791",5,14,86,"Higher Infection Tolerance","43 B",14
"1792",6,14,86,"Higher Infection Tolerance","43 B",14
"1793",7,15,85,"Higher Infection Tolerance","43 B",15
"1794",8,15,85,"Higher Infection Tolerance","43 B",15
"1795",9,15,85,"Higher Infection Tolerance","43 B",15
"1796",10,15,85,"Higher Infection Tolerance","43 B",15
"1797",11,16,84,"Higher Infection Tolerance","43 B",16
"1798",12,18,82,"Higher Infection Tolerance","43 B",18
"1799",13,18,82,"Higher Infection Tolerance","43 B",18
"1800",14,18,82,"Higher Infection Tolerance","43 B",18
"1801",15,18,82,"Higher Infection Tolerance","43 B",18
"1802",16,18,82,"Higher Infection Tolerance","43 B",18
"1803",17,18,82,"Higher Infection Tolerance","43 B",18
"1804",18,18,82,"Higher Infection Tolerance","43 B",18
"1805",19,18,82,"Higher Infection Tolerance","43 B",18
"1806",20,19,81,"Higher Infection Tolerance","43 B",19
"1807",0,0,100,"Higher Exposure Tolerance","44 A",0
"1808",1,2,98,"Higher Exposure Tolerance","44 A",2
