"","initial.parasites","infection.length","penetrated.parasites","established.parasites","No.parasites","host.mort","host.pent.mort","parasite.mort","time.died","parasites.dead","t","total.parasites","total.parasites.detected","var.level","sim.num","unique.id","samplingday"
"ind6154",30,180,29,14,14,0,0,0,0,0,1,14,13,"Higher Infection Resistance","55","55","Day1"
"ind7154",30,180,29,18,18,0,0,0,0,0,1,18,17,"Higher Infection Resistance","55","55","Day1"
"ind8154",30,180,30,16,16,0,0,0,0,0,1,16,13,"Higher Infection Resistance","55","55","Day1"
"ind9154",30,180,30,15,15,0,0,0,0,0,1,15,13,"Higher Infection Resistance","55","55","Day1"
"ind10154",30,180,30,17,17,0,0,0,0,0,1,17,17,"Higher Infection Resistance","55","55","Day1"
"ind11156",30,180,30,12,12,0,0,0,0,0,1,12,12,"Higher Infection Resistance","55","55","Day1"
"ind12155",30,180,30,16,16,0,0,0,0,0,1,16,14,"Higher Infection Resistance","55","55","Day1"
"ind13154",30,180,30,7,7,0,0,0,0,0,1,7,6,"Higher Infection Resistance","55","55","Day1"
"ind14154",30,180,30,15,15,0,0,0,0,0,1,15,13,"Higher Infection Resistance","55","55","Day1"
"ind15154",30,180,30,16,16,0,0,0,0,0,1,16,15,"Higher Infection Resistance","55","55","Day1"
"ind16154",30,180,29,13,13,0,0,0,0,0,1,13,11,"Higher Infection Resistance","55","55","Day1"
"ind17154",30,180,29,21,21,0,0,0,0,0,1,21,18,"Higher Infection Resistance","55","55","Day1"
"ind18154",30,180,30,16,16,0,0,0,0,0,1,16,14,"Higher Infection Resistance","55","55","Day1"
"ind19154",30,180,30,15,15,0,0,0,0,0,1,15,14,"Higher Infection Resistance","55","55","Day1"
"ind20154",30,180,28,11,11,0,0,0,0,0,1,11,11,"Higher Infection Resistance","55","55","Day1"
"ind1203",30,180,29,17,17,0,0,0,0,0,1,17,16,"Higher Clearance","56","56","Day1"
"ind265",30,180,29,20,20,0,0,0,0,0,1,20,19,"Higher Clearance","56","56","Day1"
"ind365",30,180,30,20,20,0,0,0,0,0,1,20,17,"Higher Clearance","56","56","Day1"
"ind465",30,180,30,17,17,0,0,0,0,0,1,17,16,"Higher Clearance","56","56","Day1"
"ind565",30,180,30,18,18,0,0,0,0,0,1,18,17,"Higher Clearance","56","56","Day1"
"ind665",30,180,30,20,20,0,0,0,0,0,1,20,17,"Higher Clearance","56","56","Day1"
"ind765",30,180,30,17,17,0,0,0,0,0,1,17,16,"Higher Clearance","56","56","Day1"
"ind865",30,180,29,18,18,0,0,0,0,0,1,18,16,"Higher Clearance","56","56","Day1"
"ind965",30,180,30,20,20,0,0,0,0,0,1,20,20,"Higher Clearance","56","56","Day1"
"ind1065",30,180,30,23,23,0,0,0,0,0,1,23,20,"Higher Clearance","56","56","Day1"
"ind11103",30,180,30,22,22,0,0,0,0,0,1,22,20,"Higher Clearance","56","56","Day1"
"ind1266",30,180,30,20,20,0,0,0,0,0,1,20,20,"Higher Clearance","56","56","Day1"
"ind1365",30,180,30,23,23,0,0,0,0,0,1,23,17,"Higher Clearance","56","56","Day1"
"ind1465",30,180,29,19,19,0,0,0,0,0,1,19,16,"Higher Clearance","56","56","Day1"
"ind1565",30,180,29,19,19,0,0,0,0,0,1,19,18,"Higher Clearance","56","56","Day1"
"ind1665",30,180,29,19,19,0,0,0,0,0,1,19,17,"Higher Clearance","56","56","Day1"
"ind1765",30,180,30,22,22,0,0,0,0,0,1,22,22,"Higher Clearance","56","56","Day1"
"ind1865",30,180,30,17,17,0,0,0,0,0,1,17,17,"Higher Clearance","56","56","Day1"
"ind1965",30,180,29,17,17,0,0,0,0,0,1,17,16,"Higher Clearance","56","56","Day1"
"ind2065",30,180,30,18,18,0,0,0,0,0,1,18,18,"Higher Clearance","56","56","Day1"
"ind11055",30,180,29,14,14,0,0,0,0,0,1,14,12,"Higher Infection Resistance","56","56","Day1"
"ind2155",30,180,29,13,13,0,0,0,0,0,1,13,12,"Higher Infection Resistance","56","56","Day1"
"ind3155",30,180,29,16,16,0,0,0,0,0,1,16,14,"Higher Infection Resistance","56","56","Day1"
"ind4155",30,180,30,17,17,0,0,0,0,0,1,17,16,"Higher Infection Resistance","56","56","Day1"
"ind5155",30,180,30,18,18,0,0,0,0,0,1,18,15,"Higher Infection Resistance","56","56","Day1"
"ind6155",30,180,29,18,18,0,0,0,0,0,1,18,17,"Higher Infection Resistance","56","56","Day1"
"ind7155",30,180,28,11,11,0,0,0,0,0,1,11,10,"Higher Infection Resistance","56","56","Day1"
"ind8155",30,180,30,14,14,0,0,0,0,0,1,14,13,"Higher Infection Resistance","56","56","Day1"
"ind9155",30,180,30,18,18,0,0,0,0,0,1,18,14,"Higher Infection Resistance","56","56","Day1"
"ind10155",30,180,30,15,15,0,0,0,0,0,1,15,14,"Higher Infection Resistance","56","56","Day1"
"ind11157",30,180,28,18,18,0,0,0,0,0,1,18,14,"Higher Infection Resistance","56","56","Day1"
"ind12156",30,180,30,11,11,0,0,0,0,0,1,11,9,"Higher Infection Resistance","56","56","Day1"
"ind13155",30,180,30,18,18,0,0,0,0,0,1,18,17,"Higher Infection Resistance","56","56","Day1"
"ind14155",30,180,30,13,13,0,0,0,0,0,1,13,12,"Higher Infection Resistance","56","56","Day1"
"ind15155",30,180,30,19,19,0,0,0,0,0,1,19,17,"Higher Infection Resistance","56","56","Day1"
"ind16155",30,180,30,12,12,0,0,0,0,0,1,12,10,"Higher Infection Resistance","56","56","Day1"
"ind17155",30,180,30,15,15,0,0,0,0,0,1,15,15,"Higher Infection Resistance","56","56","Day1"
"ind18155",30,180,30,14,14,0,0,0,0,0,1,14,13,"Higher Infection Resistance","56","56","Day1"
"ind19155",30,180,30,17,17,0,0,0,0,0,1,17,16,"Higher Infection Resistance","56","56","Day1"
"ind20155",30,180,30,14,14,0,0,0,0,0,1,14,12,"Higher Infection Resistance","56","56","Day1"
"ind1204",30,180,29,18,18,0,0,0,0,0,1,18,17,"Higher Clearance","57","57","Day1"
"ind266",30,180,30,21,21,0,0,0,0,0,1,21,17,"Higher Clearance","57","57","Day1"
"ind366",30,180,29,18,18,0,0,0,0,0,1,18,17,"Higher Clearance","57","57","Day1"
"ind466",30,180,28,18,18,0,0,0,0,0,1,18,17,"Higher Clearance","57","57","Day1"
"ind566",30,180,30,17,17,0,0,0,0,0,1,17,16,"Higher Clearance","57","57","Day1"
"ind666",30,180,29,20,20,0,0,0,0,0,1,20,19,"Higher Clearance","57","57","Day1"
"ind766",30,180,28,18,18,0,0,0,0,0,1,18,16,"Higher Clearance","57","57","Day1"
"ind866",30,180,29,16,16,0,0,0,0,0,1,16,15,"Higher Clearance","57","57","Day1"
"ind966",30,180,30,17,17,0,0,0,0,0,1,17,16,"Higher Clearance","57","57","Day1"
"ind1066",30,180,30,19,19,0,0,0,0,0,1,19,17,"Higher Clearance","57","57","Day1"
"ind11104",30,180,29,19,19,0,0,0,0,0,1,19,19,"Higher Clearance","57","57","Day1"
"ind1267",30,180,29,18,18,0,0,0,0,0,1,18,18,"Higher Clearance","57","57","Day1"
"ind1366",30,180,30,23,23,0,0,0,0,0,1,23,21,"Higher Clearance","57","57","Day1"
"ind1466",30,180,30,17,17,0,0,0,0,0,1,17,16,"Higher Clearance","57","57","Day1"
"ind1566",30,180,30,22,22,0,0,0,0,0,1,22,20,"Higher Clearance","57","57","Day1"
"ind1666",30,180,30,16,16,0,0,0,0,0,1,16,15,"Higher Clearance","57","57","Day1"
"ind1766",30,180,30,20,20,0,0,0,0,0,1,20,17,"Higher Clearance","57","57","Day1"
"ind1866",30,180,30,22,22,0,0,0,0,0,1,22,21,"Higher Clearance","57","57","Day1"
"ind1966",30,180,30,18,18,0,0,0,0,0,1,18,15,"Higher Clearance","57","57","Day1"
"ind2066",30,180,30,20,20,0,0,0,0,0,1,20,17,"Higher Clearance","57","57","Day1"
"ind11056",30,180,30,14,14,0,0,0,0,0,1,14,12,"Higher Infection Resistance","57","57","Day1"
"ind2156",30,180,30,13,13,0,0,0,0,0,1,13,13,"Higher Infection Resistance","57","57","Day1"
"ind3156",30,180,30,16,16,0,0,0,0,0,1,16,15,"Higher Infection Resistance","57","57","Day1"
"ind4156",30,180,29,13,13,0,0,0,0,0,1,13,12,"Higher Infection Resistance","57","57","Day1"
"ind5156",30,180,30,12,12,0,0,0,0,0,1,12,10,"Higher Infection Resistance","57","57","Day1"
"ind6156",30,180,30,14,14,0,0,0,0,0,1,14,12,"Higher Infection Resistance","57","57","Day1"
"ind7156",30,180,30,17,17,0,0,0,0,0,1,17,15,"Higher Infection Resistance","57","57","Day1"
"ind8156",30,180,29,14,14,0,0,0,0,0,1,14,14,"Higher Infection Resistance","57","57","Day1"
"ind9156",30,180,30,21,21,0,0,0,0,0,1,21,19,"Higher Infection Resistance","57","57","Day1"
"ind10156",30,180,29,12,12,0,0,0,0,0,1,12,11,"Higher Infection Resistance","57","57","Day1"
"ind11158",30,180,29,14,14,0,0,0,0,0,1,14,12,"Higher Infection Resistance","57","57","Day1"
"ind12157",30,180,30,16,16,0,0,0,0,0,1,16,12,"Higher Infection Resistance","57","57","Day1"
"ind13156",30,180,30,17,17,0,0,0,0,0,1,17,13,"Higher Infection Resistance","57","57","Day1"
"ind14156",30,180,30,11,11,0,0,0,0,0,1,11,11,"Higher Infection Resistance","57","57","Day1"
"ind15156",30,180,29,15,15,0,0,0,0,0,1,15,15,"Higher Infection Resistance","57","57","Day1"
"ind16156",30,180,30,12,12,0,0,0,0,0,1,12,10,"Higher Infection Resistance","57","57","Day1"
"ind17156",30,180,30,14,14,0,0,0,0,0,1,14,11,"Higher Infection Resistance","57","57","Day1"
"ind18156",30,180,30,11,11,0,0,0,0,0,1,11,11,"Higher Infection Resistance","57","57","Day1"
"ind19156",30,180,30,17,17,0,0,0,0,0,1,17,16,"Higher Infection Resistance","57","57","Day1"
"ind20156",30,180,30,13,13,0,0,0,0,0,1,13,10,"Higher Infection Resistance","57","57","Day1"
"ind1205",30,180,30,17,17,0,0,0,0,0,1,17,16,"Higher Clearance","58","58","Day1"
"ind267",30,180,30,20,20,0,0,0,0,0,1,20,17,"Higher Clearance","58","58","Day1"
"ind367",30,180,30,20,20,0,0,0,0,0,1,20,17,"Higher Clearance","58","58","Day1"
"ind467",30,180,30,19,19,0,0,0,0,0,1,19,17,"Higher Clearance","58","58","Day1"
"ind567",30,180,30,19,19,0,0,0,0,0,1,19,18,"Higher Clearance","58","58","Day1"
"ind667",30,180,30,19,19,0,0,0,0,0,1,19,18,"Higher Clearance","58","58","Day1"
"ind767",30,180,29,21,21,0,0,0,0,0,1,21,20,"Higher Clearance","58","58","Day1"
"ind867",30,180,30,18,18,0,0,0,0,0,1,18,14,"Higher Clearance","58","58","Day1"
"ind967",30,180,30,15,15,0,0,0,0,0,1,15,14,"Higher Clearance","58","58","Day1"
"ind1067",30,180,30,21,21,0,0,0,0,0,1,21,19,"Higher Clearance","58","58","Day1"
"ind11105",30,180,30,22,22,0,0,0,0,0,1,22,18,"Higher Clearance","58","58","Day1"
"ind1268",30,180,30,18,18,0,0,0,0,0,1,18,16,"Higher Clearance","58","58","Day1"
"ind1367",30,180,30,19,19,0,0,0,0,0,1,19,17,"Higher Clearance","58","58","Day1"
"ind1467",30,180,30,19,19,0,0,0,0,0,1,19,19,"Higher Clearance","58","58","Day1"
"ind1567",30,180,29,18,18,0,0,0,0,0,1,18,15,"Higher Clearance","58","58","Day1"
"ind1667",30,180,30,20,20,0,0,0,0,0,1,20,19,"Higher Clearance","58","58","Day1"
"ind1767",30,180,30,18,18,0,0,0,0,0,1,18,16,"Higher Clearance","58","58","Day1"
"ind1867",30,180,30,20,20,0,0,0,0,0,1,20,16,"Higher Clearance","58","58","Day1"
"ind1967",30,180,30,17,17,0,0,0,0,0,1,17,15,"Higher Clearance","58","58","Day1"
"ind2067",30,180,30,20,20,0,0,0,0,0,1,20,18,"Higher Clearance","58","58","Day1"
"ind11057",30,180,29,14,14,0,0,0,0,0,1,14,14,"Higher Infection Resistance","58","58","Day1"
"ind2157",30,180,30,19,19,0,0,0,0,0,1,19,18,"Higher Infection Resistance","58","58","Day1"
"ind3157",30,180,28,13,13,0,0,0,0,0,1,13,12,"Higher Infection Resistance","58","58","Day1"
"ind4157",30,180,30,15,15,0,0,0,0,0,1,15,14,"Higher Infection Resistance","58","58","Day1"
"ind5157",30,180,30,17,17,0,0,0,0,0,1,17,17,"Higher Infection Resistance","58","58","Day1"
"ind6157",30,180,30,18,18,0,0,0,0,0,1,18,18,"Higher Infection Resistance","58","58","Day1"
"ind7157",30,180,30,16,16,0,0,0,0,0,1,16,16,"Higher Infection Resistance","58","58","Day1"
"ind8157",30,180,30,16,16,0,0,0,0,0,1,16,15,"Higher Infection Resistance","58","58","Day1"
"ind9157",30,180,30,16,16,0,0,0,0,0,1,16,16,"Higher Infection Resistance","58","58","Day1"
"ind10157",30,180,30,14,14,0,0,0,0,0,1,14,12,"Higher Infection Resistance","58","58","Day1"
"ind11159",30,180,29,10,10,0,0,0,0,0,1,10,10,"Higher Infection Resistance","58","58","Day1"
"ind12158",30,180,29,14,14,0,0,0,0,0,1,14,12,"Higher Infection Resistance","58","58","Day1"
"ind13157",30,180,30,16,16,0,0,0,0,0,1,16,15,"Higher Infection Resistance","58","58","Day1"
"ind14157",30,180,30,16,16,0,0,0,0,0,1,16,14,"Higher Infection Resistance","58","58","Day1"
"ind15157",30,180,30,14,14,0,0,0,0,0,1,14,14,"Higher Infection Resistance","58","58","Day1"
"ind16157",30,180,30,15,15,0,0,0,0,0,1,15,14,"Higher Infection Resistance","58","58","Day1"
"ind17157",30,180,30,16,16,0,0,0,0,0,1,16,15,"Higher Infection Resistance","58","58","Day1"
"ind18157",30,180,30,13,13,0,0,0,0,0,1,13,11,"Higher Infection Resistance","58","58","Day1"
"ind19157",30,180,30,15,15,0,0,0,0,0,1,15,12,"Higher Infection Resistance","58","58","Day1"
"ind20157",30,180,30,15,15,0,0,0,0,0,1,15,14,"Higher Infection Resistance","58","58","Day1"
"ind1206",30,180,29,17,17,0,0,0,0,0,1,17,16,"Higher Clearance","59","59","Day1"
"ind268",30,180,30,18,18,0,0,0,0,0,1,18,15,"Higher Clearance","59","59","Day1"
"ind368",30,180,30,18,18,0,0,0,0,0,1,18,15,"Higher Clearance","59","59","Day1"
"ind468",30,180,30,15,15,0,0,0,0,0,1,15,14,"Higher Clearance","59","59","Day1"
"ind568",30,180,30,13,13,0,0,0,0,0,1,13,11,"Higher Clearance","59","59","Day1"
"ind668",30,180,30,21,21,0,0,0,0,0,1,21,20,"Higher Clearance","59","59","Day1"
"ind768",30,180,29,19,19,0,0,0,0,0,1,19,16,"Higher Clearance","59","59","Day1"
"ind868",30,180,30,20,20,0,0,0,0,0,1,20,16,"Higher Clearance","59","59","Day1"
"ind968",30,180,30,15,15,0,0,0,0,0,1,15,13,"Higher Clearance","59","59","Day1"
"ind1068",30,180,30,22,22,0,0,0,0,0,1,22,20,"Higher Clearance","59","59","Day1"
"ind11106",30,180,30,13,13,0,0,0,0,0,1,13,13,"Higher Clearance","59","59","Day1"
"ind1269",30,180,30,21,21,0,0,0,0,0,1,21,18,"Higher Clearance","59","59","Day1"
"ind1368",30,180,29,16,16,0,0,0,0,0,1,16,14,"Higher Clearance","59","59","Day1"
"ind1468",30,180,29,19,19,0,0,0,0,0,1,19,18,"Higher Clearance","59","59","Day1"
"ind1568",30,180,30,22,22,0,0,0,0,0,1,22,19,"Higher Clearance","59","59","Day1"
"ind1668",30,180,30,16,16,0,0,0,0,0,1,16,14,"Higher Clearance","59","59","Day1"
"ind1768",30,180,30,21,21,0,0,0,0,0,1,21,21,"Higher Clearance","59","59","Day1"
"ind1868",30,180,30,19,19,0,0,0,0,0,1,19,17,"Higher Clearance","59","59","Day1"
"ind1968",30,180,30,16,16,0,0,0,0,0,1,16,15,"Higher Clearance","59","59","Day1"
"ind2068",30,180,29,20,20,0,0,0,0,0,1,20,19,"Higher Clearance","59","59","Day1"
"ind11058",30,180,30,17,17,0,0,0,0,0,1,17,16,"Higher Infection Resistance","59","59","Day1"
"ind2158",30,180,30,19,19,0,0,0,0,0,1,19,16,"Higher Infection Resistance","59","59","Day1"
"ind3158",30,180,30,12,12,0,0,0,0,0,1,12,10,"Higher Infection Resistance","59","59","Day1"
"ind4158",30,180,29,17,17,0,0,0,0,0,1,17,14,"Higher Infection Resistance","59","59","Day1"
"ind5158",30,180,30,14,14,0,0,0,0,0,1,14,12,"Higher Infection Resistance","59","59","Day1"
"ind6158",30,180,30,14,14,0,0,0,0,0,1,14,13,"Higher Infection Resistance","59","59","Day1"
"ind7158",30,180,30,14,14,0,0,0,0,0,1,14,13,"Higher Infection Resistance","59","59","Day1"
"ind8158",30,180,30,18,18,0,0,0,0,0,1,18,17,"Higher Infection Resistance","59","59","Day1"
"ind9158",30,180,30,12,12,0,0,0,0,0,1,12,10,"Higher Infection Resistance","59","59","Day1"
"ind10158",30,180,30,14,14,0,0,0,0,0,1,14,12,"Higher Infection Resistance","59","59","Day1"
"ind11160",30,180,30,15,15,0,0,0,0,0,1,15,13,"Higher Infection Resistance","59","59","Day1"
"ind12159",30,180,30,12,12,0,0,0,0,0,1,12,11,"Higher Infection Resistance","59","59","Day1"
"ind13158",30,180,30,16,16,0,0,0,0,0,1,16,16,"Higher Infection Resistance","59","59","Day1"
"ind14158",30,180,30,12,12,0,0,0,0,0,1,12,11,"Higher Infection Resistance","59","59","Day1"
"ind15158",30,180,30,11,11,0,0,0,0,0,1,11,11,"Higher Infection Resistance","59","59","Day1"
"ind16158",30,180,30,20,20,0,0,0,0,0,1,20,20,"Higher Infection Resistance","59","59","Day1"
"ind17158",30,180,30,16,16,0,0,0,0,0,1,16,15,"Higher Infection Resistance","59","59","Day1"
"ind18158",30,180,30,18,18,0,0,0,0,0,1,18,17,"Higher Infection Resistance","59","59","Day1"
"ind19158",30,180,30,15,15,0,0,0,0,0,1,15,13,"Higher Infection Resistance","59","59","Day1"
"ind20158",30,180,30,14,14,0,0,0,0,0,1,14,13,"Higher Infection Resistance","59","59","Day1"
"ind1207",30,180,30,18,18,0,0,0,0,0,1,18,13,"Higher Clearance","60","60","Day1"
"ind269",30,180,30,18,18,0,0,0,0,0,1,18,16,"Higher Clearance","60","60","Day1"
"ind369",30,180,30,14,14,0,0,0,0,0,1,14,13,"Higher Clearance","60","60","Day1"
"ind469",30,180,30,19,19,0,0,0,0,0,1,19,15,"Higher Clearance","60","60","Day1"
"ind569",30,180,29,18,18,0,0,0,0,0,1,18,13,"Higher Clearance","60","60","Day1"
"ind669",30,180,30,18,18,0,0,0,0,0,1,18,17,"Higher Clearance","60","60","Day1"
"ind769",30,180,29,24,24,0,0,0,0,0,1,24,22,"Higher Clearance","60","60","Day1"
"ind869",30,180,29,19,19,0,0,0,0,0,1,19,18,"Higher Clearance","60","60","Day1"
"ind969",30,180,30,12,12,0,0,0,0,0,1,12,12,"Higher Clearance","60","60","Day1"
"ind1069",30,180,30,20,20,0,0,0,0,0,1,20,19,"Higher Clearance","60","60","Day1"
"ind11107",30,180,30,17,17,0,0,0,0,0,1,17,17,"Higher Clearance","60","60","Day1"
"ind1270",30,180,30,20,20,0,0,0,0,0,1,20,17,"Higher Clearance","60","60","Day1"
"ind1369",30,180,30,18,18,0,0,0,0,0,1,18,16,"Higher Clearance","60","60","Day1"
"ind1469",30,180,30,21,21,0,0,0,0,0,1,21,20,"Higher Clearance","60","60","Day1"
"ind1569",30,180,30,20,20,0,0,0,0,0,1,20,20,"Higher Clearance","60","60","Day1"
"ind1669",30,180,30,18,18,0,0,0,0,0,1,18,17,"Higher Clearance","60","60","Day1"
"ind1769",30,180,30,15,15,0,0,0,0,0,1,15,15,"Higher Clearance","60","60","Day1"
"ind1869",30,180,30,24,24,0,0,0,0,0,1,24,21,"Higher Clearance","60","60","Day1"
"ind1969",30,180,30,18,18,0,0,0,0,0,1,18,18,"Higher Clearance","60","60","Day1"
"ind2069",30,180,30,19,19,0,0,0,0,0,1,19,14,"Higher Clearance","60","60","Day1"
"ind11059",30,180,30,11,11,0,0,0,0,0,1,11,9,"Higher Infection Resistance","60","60","Day1"
"ind2159",30,180,30,14,14,0,0,0,0,0,1,14,13,"Higher Infection Resistance","60","60","Day1"
"ind3159",30,180,30,12,12,0,0,0,0,0,1,12,10,"Higher Infection Resistance","60","60","Day1"
"ind4159",30,180,30,20,20,0,0,0,0,0,1,20,18,"Higher Infection Resistance","60","60","Day1"
"ind5159",30,180,30,17,17,0,0,0,0,0,1,17,16,"Higher Infection Resistance","60","60","Day1"
"ind6159",30,180,29,13,13,0,0,0,0,0,1,13,10,"Higher Infection Resistance","60","60","Day1"
"ind7159",30,180,30,19,19,0,0,0,0,0,1,19,16,"Higher Infection Resistance","60","60","Day1"
"ind8159",30,180,30,16,16,0,0,0,0,0,1,16,14,"Higher Infection Resistance","60","60","Day1"
"ind9159",30,180,30,16,16,0,0,0,0,0,1,16,15,"Higher Infection Resistance","60","60","Day1"
"ind10159",30,180,30,17,17,0,0,0,0,0,1,17,16,"Higher Infection Resistance","60","60","Day1"
"ind11161",30,180,30,16,16,0,0,0,0,0,1,16,14,"Higher Infection Resistance","60","60","Day1"
"ind12160",30,180,30,10,10,0,0,0,0,0,1,10,8,"Higher Infection Resistance","60","60","Day1"
"ind13159",30,180,30,16,16,0,0,0,0,0,1,16,13,"Higher Infection Resistance","60","60","Day1"
"ind14159",30,180,30,14,14,0,0,0,0,0,1,14,10,"Higher Infection Resistance","60","60","Day1"
"ind15159",30,180,28,10,10,0,0,0,0,0,1,10,7,"Higher Infection Resistance","60","60","Day1"
"ind16159",30,180,29,11,11,0,0,0,0,0,1,11,10,"Higher Infection Resistance","60","60","Day1"
"ind17159",30,180,30,13,13,0,0,0,0,0,1,13,11,"Higher Infection Resistance","60","60","Day1"
"ind18159",30,180,30,15,15,0,0,0,0,0,1,15,14,"Higher Infection Resistance","60","60","Day1"
"ind19159",30,180,30,14,14,0,0,0,0,0,1,14,14,"Higher Infection Resistance","60","60","Day1"
"ind20159",30,180,29,14,14,0,0,0,0,0,1,14,11,"Higher Infection Resistance","60","60","Day1"
"ind1208",30,180,30,18,18,0,0,0,0,0,1,18,18,"Higher Clearance","61","61","Day1"
"ind270",30,180,30,19,19,0,0,0,0,0,1,19,18,"Higher Clearance","61","61","Day1"
"ind370",30,180,29,19,19,0,0,0,0,0,1,19,18,"Higher Clearance","61","61","Day1"
"ind470",30,180,30,21,21,0,0,0,0,0,1,21,19,"Higher Clearance","61","61","Day1"
"ind570",30,180,30,20,20,0,0,0,0,0,1,20,15,"Higher Clearance","61","61","Day1"
"ind670",30,180,30,22,22,0,0,0,0,0,1,22,19,"Higher Clearance","61","61","Day1"
"ind770",30,180,30,15,15,0,0,0,0,0,1,15,13,"Higher Clearance","61","61","Day1"
"ind870",30,180,30,24,24,0,0,0,0,0,1,24,23,"Higher Clearance","61","61","Day1"
"ind970",30,180,30,18,18,0,0,0,0,0,1,18,14,"Higher Clearance","61","61","Day1"
"ind1070",30,180,29,21,21,0,0,0,0,0,1,21,18,"Higher Clearance","61","61","Day1"
"ind11108",30,180,30,12,12,0,0,0,0,0,1,12,12,"Higher Clearance","61","61","Day1"
"ind1271",30,180,30,17,17,0,0,0,0,0,1,17,15,"Higher Clearance","61","61","Day1"
"ind1370",30,180,30,20,20,0,0,0,0,0,1,20,17,"Higher Clearance","61","61","Day1"
"ind1470",30,180,28,17,17,0,0,0,0,0,1,17,15,"Higher Clearance","61","61","Day1"
"ind1570",30,180,30,25,25,0,0,0,0,0,1,25,24,"Higher Clearance","61","61","Day1"
"ind1670",30,180,30,20,20,0,0,0,0,0,1,20,20,"Higher Clearance","61","61","Day1"
"ind1770",30,180,30,15,15,0,0,0,0,0,1,15,14,"Higher Clearance","61","61","Day1"
"ind1870",30,180,30,19,19,0,0,0,0,0,1,19,17,"Higher Clearance","61","61","Day1"
"ind1970",30,180,29,19,19,0,0,0,0,0,1,19,19,"Higher Clearance","61","61","Day1"
"ind2070",30,180,30,16,16,0,0,0,0,0,1,16,15,"Higher Clearance","61","61","Day1"
"ind11060",30,180,30,16,16,0,0,0,0,0,1,16,11,"Higher Infection Resistance","61","61","Day1"
"ind2160",30,180,27,13,13,0,0,0,0,0,1,13,12,"Higher Infection Resistance","61","61","Day1"
"ind3160",30,180,30,15,15,0,0,0,0,0,1,15,13,"Higher Infection Resistance","61","61","Day1"
"ind4160",30,180,29,18,18,0,0,0,0,0,1,18,17,"Higher Infection Resistance","61","61","Day1"
"ind5160",30,180,30,15,15,0,0,0,0,0,1,15,13,"Higher Infection Resistance","61","61","Day1"
"ind6160",30,180,30,16,16,0,0,0,0,0,1,16,16,"Higher Infection Resistance","61","61","Day1"
"ind7160",30,180,30,13,13,0,0,0,0,0,1,13,11,"Higher Infection Resistance","61","61","Day1"
"ind8160",30,180,30,18,18,0,0,0,0,0,1,18,17,"Higher Infection Resistance","61","61","Day1"
"ind9160",30,180,30,16,16,0,0,0,0,0,1,16,16,"Higher Infection Resistance","61","61","Day1"
"ind10160",30,180,30,15,15,0,0,0,0,0,1,15,13,"Higher Infection Resistance","61","61","Day1"
"ind11162",30,180,28,15,15,0,0,0,0,0,1,15,14,"Higher Infection Resistance","61","61","Day1"
"ind12161",30,180,30,15,15,0,0,0,0,0,1,15,15,"Higher Infection Resistance","61","61","Day1"
"ind13160",30,180,30,12,12,0,0,0,0,0,1,12,10,"Higher Infection Resistance","61","61","Day1"
"ind14160",30,180,30,20,20,0,0,0,0,0,1,20,18,"Higher Infection Resistance","61","61","Day1"
